,Date,Event-Code,Event-Name,Full Name,Fighter-2-Name,W,L,D,NC,KO/TKO,Submission,Decision - Unanimous,Decision - Majority,Decision - Split,TKO - Doctor's Stoppage,DQ,Overturned,Could Not Continue,Other,Details,Judge-1-Name,Judge-1-Score,Judge-2-Name,Judge-2-Score,Judge-3-Name,Judge-3-Score,Finish-Time,Finish-Round,Total-Rounds,Total-Fight-Time-Sec,Referee,Belt,Women's-Bout,Interim-Bout,Strawweight,Flyweight,Bantamweight,Featherweight,Lightweight,Welterweight,Middleweight,Light-Heavyweight,Heavyweight,Catch-Weight,Open-Weight,Super-Heavyweight,Superfight,Fight-Bonus,Performance-Bonus,KO-Bonus,Submission-Bonus,Knockdowns,Significant-Strike-Land,Significant-Strike-Attempt,Significant-Strike-Percent,Total-Strikes-Land,Total-Strikes-Attempt,Takedown-Success,Takedown-Land,Takedown-Percent,Submission-Attempt,Submission-Reverse,Control-Time-Sec,Head-Land,Head-Attempt,Body-Land,Body-Attempt,Leg-Land,Leg-Attempt,Distance-Land,Distance-Attempt,Clinch-Land,Clinch-Attempt,Ground-Land,Ground-Attempt,Fighter-Active-Status,Fight-City,Fight-State,Fight-Country,PPV-Sales,Height,Weight,Reach,Stance,Date of Birth,SLpM,StrAcc,SApM,StrDef,TdAvg,TdAcc,TdDef,SubAvg,Age-Days,Age,Round-1-Knockdown,Round-1-Significant-Strikes,Round-1-Significant-Strikes-Percent,Round-1-Total-Strikes,Round-1-Takedowns,Round-1-Takedown-Percent,Round-1-Submission-Attempt,Round-1-Submission-Reverse,Round-1-Control-Time,Round-1-Head,Round-1-Body,Round-1-Leg,Round-1-Distance,Round-1-Clinch,Round-1-Ground,Round-2-Knockdown,Round-2-Significant-Strikes,Round-2-Significant-Strikes-Percent,Round-2-Total-Strikes,Round-2-Takedowns,Round-2-Takedown-Percent,Round-2-Submission-Attempt,Round-2-Submission-Reverse,Round-2-Control-Time,Round-2-Head,Round-2-Body,Round-2-Leg,Round-2-Distance,Round-2-Clinch,Round-2-Ground,Round-3-Knockdown,Round-3-Significant-Strikes,Round-3-Significant-Strikes-Percent,Round-3-Total-Strikes,Round-3-Takedowns,Round-3-Takedown-Percent,Round-3-Submission-Attempt,Round-3-Submission-Reverse,Round-3-Control-Time,Round-3-Head,Round-3-Body,Round-3-Leg,Round-3-Distance,Round-3-Clinch,Round-3-Ground,Round-4-Knockdown,Round-4-Significant-Strikes,Round-4-Significant-Strikes-Percent,Round-4-Total-Strikes,Round-4-Takedowns,Round-4-Takedown-Percent,Round-4-Submission-Attempt,Round-4-Submission-Reverse,Round-4-Control-Time,Round-4-Head,Round-4-Body,Round-4-Leg,Round-4-Distance,Round-4-Clinch,Round-4-Ground,Round-5-Knockdown,Round-5-Significant-Strikes,Round-5-Significant-Strikes-Percent,Round-5-Total-Strikes,Round-5-Takedowns,Round-5-Takedown-Percent,Round-5-Submission-Attempt,Round-5-Submission-Reverse,Round-5-Control-Time,Round-5-Head,Round-5-Body,Round-5-Leg,Round-5-Distance,Round-5-Clinch,Round-5-Ground
10211,2017-12-01 00:00:00,30e8b4505f5ccf92,The Ultimate Fighter: A New World Champion Finale,Ryan Janes,Andrew Sanchez,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,0:58,3,3,658,Mark Smith,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,159,267,59,200,312,0,0,,0,0,14,121,226,32,35,6,6,131,232,28,35,0,0,0,Las Vegas, Nevada, USA,,"6' 3""",185,76,Orthodox,1981-08-22 00:00:00,7.69,48,5.53,59,0.35,100,58,0,13250,36,0,39 of 91,42,50 of 102,0 of 0,0,0,0,0:02,29 of 80,9 of 10,1 of 1,33 of 82,6 of 9,0 of 0,0,97 of 141,68,120 of 164,0 of 0,0,0,0,0:12,73 of 116,20 of 21,4 of 4,81 of 123,16 of 18,0 of 0,0,23 of 35,65,30 of 46,0 of 0,0,0,0,0:00,19 of 30,3 of 4,1 of 1,17 of 27,6 of 8,0 of 0,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
10212,2016-12-09 00:00:00,7139cd2ae4bf6a29,UFC Fight Night: Lewis vs. Abdurakhimov,Ryan Janes,Keith Berish,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,Doug Crosby,29 - 28,Glenn Trowbridge,29 - 28,Derek Cleary,29 - 28,5:00,3,3,900,Todd Ronald Anderson,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,82,214,38,99,237,0,0,,0,1,178,55,180,15,21,12,13,75,202,5,8,2,4,0,Albany, New York, USA,,"6' 3""",185,76,Orthodox,1981-08-22 00:00:00,7.69,48,5.53,59,0.35,100,58,0,12893,35,0,35 of 94,37,35 of 94,0 of 0,0,0,0,0:00,23 of 78,7 of 11,5 of 5,32 of 89,3 of 5,0 of 0,0,27 of 78,34,27 of 78,0 of 0,0,0,0,0:00,17 of 65,4 of 6,6 of 7,27 of 77,0 of 1,0 of 0,0,20 of 42,47,37 of 65,0 of 0,0,0,1,2:58,15 of 37,4 of 4,1 of 1,16 of 36,2 of 2,2 of 4,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
10213,2017-02-19 00:00:00,b4ad3a06ee4d660c,UFC Fight Night: Lewis vs. Browne,Ryan Janes,Gerald Meerschaert,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,1:34,1,3,94,Keith Peterson,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,8,37,10,16,1,1,100,0,0,78,3,8,0,0,0,0,3,7,0,0,0,1,0,Halifax, Nova Scotia, Canada,,"6' 3""",185,76,Orthodox,1981-08-22 00:00:00,7.69,48,5.53,59,0.35,100,58,0,12965,35,0,3 of 8,37,10 of 16,1 of 1,100,0,0,1:18,3 of 8,0 of 0,0 of 0,3 of 7,0 of 0,0 of 1,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
10214,2017-07-16 00:00:00,d7907a9a968e4d29,UFC Fight Night: Nelson vs. Ponzinibbio,Ryan Janes,Jack Marshman,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,Mark Collett,28 - 29,Pawel Harasim,28 - 29,Howard Hughes,28 - 29,5:00,3,3,900,Rich Mitchell,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,83,189,43,119,227,0,0,,0,0,104,58,152,21,32,4,5,68,171,15,18,0,0,0,Glasgow, Scotland, United Kingdom,,"6' 3""",185,76,Orthodox,1981-08-22 00:00:00,7.69,48,5.53,59,0.35,100,58,0,13112,35,0,25 of 56,44,27 of 58,0 of 0,0,0,0,0:06,18 of 45,7 of 10,0 of 1,24 of 55,1 of 1,0 of 0,0,18 of 47,38,44 of 75,0 of 0,0,0,0,1:30,9 of 35,8 of 11,1 of 1,11 of 40,7 of 7,0 of 0,0,40 of 86,46,48 of 94,0 of 0,0,0,0,0:08,31 of 72,6 of 11,3 of 3,33 of 76,7 of 10,0 of 0,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
10215,2008-09-17 00:00:00,279093302a6f44b3,UFC Fight Night: Diaz vs Neer,Ryan Jensen,Wilson Gouveia,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,2:04,2,3,424,Dan Miragliotta,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,30,72,41,45,90,2,2,100,0,1,220,28,69,0,1,2,2,5,17,1,1,24,54,0,Omaha, Nebraska, USA,,"6' 1""",185,76,Orthodox,1977-09-20 00:00:00,2.84,39,2.99,59,1.55,50,31,1.9,11320,31,0,24 of 60,40,36 of 74,1 of 1,100,0,1,3:06,23 of 58,0 of 1,1 of 1,2 of 10,0 of 0,22 of 50,0,6 of 12,50,9 of 16,1 of 1,100,0,0,0:34,5 of 11,0 of 0,1 of 1,3 of 7,1 of 1,2 of 4,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
10216,2011-04-30 00:00:00,2db7fa8db6bc9632,UFC 129: St-Pierre vs Shields,Ryan Jensen,Jason MacDonald,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,1:37,1,3,97,Herb Dean,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,12,0,0,,1,1,45,0,5,0,0,0,0,0,2,0,0,0,3,0,Toronto, Ontario, Canada,800000,"6' 1""",185,76,Orthodox,1977-09-20 00:00:00,2.84,39,2.99,59,1.55,50,31,1.9,12275,33,0,0 of 5,0,6 of 12,0 of 0,0,1,1,0:45,0 of 5,0 of 0,0 of 0,0 of 2,0 of 0,0 of 3,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
10217,2007-10-20 00:00:00,91181b29be041f1c,UFC 77: Hostile Territory,Ryan Jensen,Demian Maia,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,2:40,1,3,160,John McCarthy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,3,66,6,7,0,0,,0,0,0,2,3,0,0,0,0,0,1,0,0,2,2,0,Cincinnati, Ohio, USA,325000,"6' 1""",185,76,Orthodox,1977-09-20 00:00:00,2.84,39,2.99,59,1.55,50,31,1.9,10987,30,0,2 of 3,66,6 of 7,0 of 0,0,0,0,0:00,2 of 3,0 of 0,0 of 0,0 of 1,0 of 0,2 of 2,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
10218,2007-08-25 00:00:00,a5c53b3ddb31cc7d,UFC 74: Respect,Ryan Jensen,Thales Leites,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,3:47,1,3,227,Herb Dean,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,11,26,42,14,29,0,0,,1,0,40,8,20,2,5,1,1,6,18,2,3,3,5,0,Las Vegas, Nevada, USA,485000,"6' 1""",185,76,Orthodox,1977-09-20 00:00:00,2.84,39,2.99,59,1.55,50,31,1.9,10931,29,0,11 of 26,42,14 of 29,0 of 0,0,1,0,0:40,8 of 20,2 of 5,1 of 1,6 of 18,2 of 3,3 of 5,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
10219,2010-01-02 00:00:00,a6d8bfe9e0c8153b,UFC 108: Evans vs Silva,Ryan Jensen,Mark Munoz,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,2:30,1,3,150,Mario Yamasaki,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,16,56,10,17,0,2,0,1,0,21,5,11,1,2,3,3,7,12,2,4,0,0,0,Las Vegas, Nevada, USA,275000,"6' 1""",185,76,Orthodox,1977-09-20 00:00:00,2.84,39,2.99,59,1.55,50,31,1.9,11792,32,0,9 of 16,56,10 of 17,0 of 2,0,1,0,0:21,5 of 11,1 of 2,3 of 3,7 of 12,2 of 4,0 of 0,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
10220,2009-09-16 00:00:00,a8ea84cbe1655f0a,UFC Fight Night: Diaz vs Guillard,Ryan Jensen,Steve Steinbeiss,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,3:56,1,3,236,Gary Ritter,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,17,52,22,30,1,1,100,1,0,130,7,15,1,1,1,1,4,8,0,0,5,9,0,Oklahoma City, Oklahoma, USA,,"6' 1""",185,76,Orthodox,1977-09-20 00:00:00,2.84,39,2.99,59,1.55,50,31,1.9,11684,32,0,9 of 17,52,22 of 30,1 of 1,100,1,0,2:10,7 of 15,1 of 1,1 of 1,4 of 8,0 of 0,5 of 9,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
10221,2010-10-23 00:00:00,afdb76fbd86f6d11,UFC 121: Lesnar vs Velasquez,Ryan Jensen,Court McGee,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,1:21,3,3,681,Herb Dean,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,36,103,34,44,111,1,3,33,0,0,38,27,89,6,8,3,6,32,96,2,3,2,4,0,Anaheim, California, USA,1050000,"6' 1""",185,76,Orthodox,1977-09-20 00:00:00,2.84,39,2.99,59,1.55,50,31,1.9,12086,33,1,18 of 49,36,24 of 55,1 of 1,100,0,0,0:38,14 of 42,3 of 5,1 of 2,15 of 43,1 of 2,2 of 4,0,18 of 51,35,19 of 52,0 of 2,0,0,0,0:00,13 of 44,3 of 3,2 of 4,17 of 50,1 of 1,0 of 0,0,0 of 3,0,1 of 4,0 of 0,0,0,0,0:00,0 of 3,0 of 0,0 of 0,0 of 3,0 of 0,0 of 0,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
10222,2010-05-29 00:00:00,bfc2fc38a0e20211,UFC 114: Rampage vs Evans,Ryan Jensen,Jesse Forbes,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,1:06,1,3,66,Josh Rosenthal,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,6,50,3,6,0,0,,1,0,1,3,6,0,0,0,0,3,6,0,0,0,0,0,Las Vegas, Nevada, USA,1050000,"6' 1""",185,76,Orthodox,1977-09-20 00:00:00,2.84,39,2.99,59,1.55,50,31,1.9,11939,32,0,3 of 6,50,3 of 6,0 of 0,0,1,0,0:01,3 of 6,0 of 0,0 of 0,3 of 6,0 of 0,0 of 0,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
10223,2013-02-16 00:00:00,4679a38cced7c64a,UFC on FUEL TV: Barao vs McDonald,Ryan Jimmo,James Te Huna,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,Chris Lee,27 - 29,Andy Roberts,28 - 29,Dean Weir,28 - 29,5:00,3,3,900,Leon Roberts,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,34,52,65,56,77,0,2,0,0,0,381,28,45,1,1,5,6,6,11,5,5,23,36,0,London, England, United Kingdom,,"6' 1""",205,73,Orthodox,1981-11-27 00:00:00,3.12,66,2.77,46,0.45,28,87,0,11404,31,1,25 of 39,64,47 of 64,0 of 0,0,0,0,3:59,23 of 37,0 of 0,2 of 2,2 of 3,1 of 1,22 of 35,0,6 of 8,75,6 of 8,0 of 1,0,0,0,0:41,2 of 4,1 of 1,3 of 3,2 of 4,3 of 3,1 of 1,0,3 of 5,60,3 of 5,0 of 1,0,0,0,1:41,3 of 4,0 of 0,0 of 1,2 of 4,1 of 1,0 of 0,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
10224,2014-06-14 00:00:00,5b5307450405abf0,UFC 174: Johnson vs Bagautinov,Ryan Jimmo,Ovince Saint Preux,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,2:10,2,3,430,Kevin Dornan,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,29,51,19,34,0,1,0,0,0,61,4,15,3,5,8,9,13,27,2,2,0,0,0,Vancouver, British Columbia, Canada,115000,"6' 1""",205,73,Orthodox,1981-11-27 00:00:00,3.12,66,2.77,46,0.45,28,87,0,11887,32,0,12 of 23,52,15 of 27,0 of 1,0,0,0,0:59,3 of 11,3 of 5,6 of 7,10 of 21,2 of 2,0 of 0,0,3 of 6,50,4 of 7,0 of 0,0,0,0,0:02,1 of 4,0 of 0,2 of 2,3 of 6,0 of 0,0 of 0,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
10225,2013-10-26 00:00:00,60884f31ead1609c,UFC Fight Night: Machida vs Munoz,Ryan Jimmo,Jimi Manuwa,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,4:41,2,3,581,Neil Hall,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36,54,66,37,55,0,1,0,0,0,182,11,26,9,11,16,17,17,32,19,22,0,0,0,Manchester, England, United Kingdom,,"6' 1""",205,73,Orthodox,1981-11-27 00:00:00,3.12,66,2.77,46,0.45,28,87,0,11656,31,0,20 of 34,58,20 of 34,0 of 0,0,0,0,1:14,6 of 17,6 of 8,8 of 9,10 of 22,10 of 12,0 of 0,0,16 of 20,80,17 of 21,0 of 1,0,0,0,1:48,5 of 9,3 of 3,8 of 8,7 of 10,9 of 10,0 of 0,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
10226,2013-06-15 00:00:00,8fd1f27e86661ede,UFC 161: Evans vs Henderson,Ryan Jimmo,Igor Pokrajac,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,Richard Bertrand,30 - 27,Sal D'amato,30 - 27,Jason Rodgers,30 - 27,5:00,3,3,900,Yves Lavigne,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,65,83,78,124,150,1,2,50,0,0,644,26,44,15,15,24,24,22,36,29,29,14,18,0,Winnipeg, Manitoba, Canada,140000,"6' 1""",205,73,Orthodox,1981-11-27 00:00:00,3.12,66,2.77,46,0.45,28,87,0,11523,31,0,36 of 47,76,43 of 54,0 of 1,0,0,0,1:48,8 of 19,10 of 10,18 of 18,13 of 24,23 of 23,0 of 0,1,15 of 20,75,44 of 52,1 of 1,100,0,0,4:37,11 of 16,1 of 1,3 of 3,4 of 6,1 of 1,10 of 13,0,14 of 16,87,37 of 44,0 of 0,0,0,0,4:19,7 of 9,4 of 4,3 of 3,5 of 6,5 of 5,4 of 5,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
10227,2015-05-30 00:00:00,aae0897825336b1a,UFC Fight Night: Condit vs Alves,Ryan Jimmo,Francimar Barroso,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,Guilherme Bravo,27 - 30,Chris Lee,27 - 30,Joseph Terrell,28 - 29,5:00,3,3,900,Kevin MacDonald,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35,61,57,46,74,0,0,,0,0,24,14,37,10,12,11,12,24,48,11,13,0,0,0,Goiania, Goias, Brazil,,"6' 1""",205,73,Orthodox,1981-11-27 00:00:00,3.12,66,2.77,46,0.45,28,87,0,12237,33,0,13 of 19,68,23 of 30,0 of 0,0,0,0,0:00,4 of 9,6 of 7,3 of 3,6 of 11,7 of 8,0 of 0,0,12 of 26,46,12 of 26,0 of 0,0,0,0,0:09,9 of 22,2 of 3,1 of 1,11 of 24,1 of 2,0 of 0,0,10 of 16,62,11 of 18,0 of 0,0,0,0,0:15,1 of 6,2 of 2,7 of 8,7 of 13,3 of 3,0 of 0,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
10228,2012-07-21 00:00:00,abbc4fc02e0d84b3,UFC 149: Faber vs Barao,Ryan Jimmo,Anthony Perosh,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,0:07,1,3,7,Josh Rosenthal,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,2,100,2,2,0,0,,0,0,2,2,2,0,0,0,0,1,1,0,0,1,1,0,Calgary, Alberta, Canada,235000,"6' 1""",205,73,Orthodox,1981-11-27 00:00:00,3.12,66,2.77,46,0.45,28,87,0,11194,30,1,2 of 2,100,2 of 2,0 of 0,0,0,0,0:02,2 of 2,0 of 0,0 of 0,1 of 1,0 of 0,1 of 1,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
10229,2014-04-16 00:00:00,f9f07bb5a43535ed,UFC Fight Night: Bisping vs Kennedy,Ryan Jimmo,Sean O'Connell,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,4:27,1,3,267,Dan Miragliotta,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,20,32,62,29,44,1,1,100,0,0,37,12,22,8,10,0,0,7,16,10,13,3,3,0,Quebec City, Quebec, Canada,,"6' 1""",205,73,Orthodox,1981-11-27 00:00:00,3.12,66,2.77,46,0.45,28,87,0,11828,32,1,20 of 32,62,29 of 44,1 of 1,100,0,0,0:37,12 of 22,8 of 10,0 of 0,7 of 16,10 of 13,3 of 3,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
10230,2018-10-06 00:00:00,1ef0eae31904e534,UFC 229: Khabib vs. McGregor,Ryan LaFlare,Anthony Rocco Martin,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,1:00,3,3,660,Chris Tognoni,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,68,51,38,72,0,1,0,0,0,21,8,33,20,27,7,8,31,64,3,3,1,1,0,Las Vegas, Nevada, USA,2400000,"6' 1""",170,74,Southpaw,1983-10-01 00:00:00,2.89,40,1.86,63,2.13,44,58,0.2,12789,35,0,26 of 51,50,27 of 52,0 of 1,0,0,0,0:21,7 of 28,14 of 18,5 of 5,24 of 49,2 of 2,0 of 0,0,6 of 11,54,8 of 14,0 of 0,0,0,0,0:00,1 of 4,4 of 5,1 of 2,4 of 9,1 of 1,1 of 1,0,3 of 6,50,3 of 6,0 of 0,0,0,0,0:00,0 of 1,2 of 4,1 of 1,3 of 6,0 of 0,0 of 0,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
10231,2015-12-11 00:00:00,20fbff570c678e1c,The Ultimate Fighter: Team McGregor vs. Team Faber Finale,Ryan LaFlare,Mike Pierce,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,Lester Griffin,30 - 27,Junichiro Kamijo,29 - 28,Marcos Rosales,29 - 28,5:00,3,3,900,Jason Herzog,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,65,189,34,78,202,0,2,0,0,0,0,37,146,23,38,5,5,57,176,8,13,0,0,0,Las Vegas, Nevada, USA,,"6' 1""",170,74,Southpaw,1983-10-01 00:00:00,2.89,40,1.86,63,2.13,44,58,0.2,11759,32,0,15 of 45,33,20 of 50,0 of 1,0,0,0,0:00,9 of 34,5 of 10,1 of 1,15 of 45,0 of 0,0 of 0,0,25 of 81,30,27 of 83,0 of 1,0,0,0,0:00,10 of 61,11 of 16,4 of 4,23 of 78,2 of 3,0 of 0,0,25 of 63,39,31 of 69,0 of 0,0,0,0,0:00,18 of 51,7 of 12,0 of 0,19 of 53,6 of 10,0 of 0,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
10232,2013-12-14 00:00:00,480b702debcb5433,UFC on FOX: Johnson vs. Benavidez 2,Ryan LaFlare,Court McGee,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,Edward Collantes,29 - 28,Marcos Rosales,29 - 28,Wade Vierra,29 - 28,5:00,3,3,900,Herb Dean,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,68,206,33,71,209,4,7,57,1,0,59,40,151,23,48,5,7,55,178,10,23,3,5,0,Sacramento, California, USA,,"6' 1""",170,74,Southpaw,1983-10-01 00:00:00,2.89,40,1.86,63,2.13,44,58,0.2,11032,30,0,21 of 67,31,21 of 67,2 of 3,66,0,0,0:25,11 of 50,9 of 16,1 of 1,15 of 55,6 of 12,0 of 0,0,30 of 82,36,32 of 84,2 of 2,100,0,0,0:29,19 of 59,8 of 18,3 of 5,26 of 72,1 of 5,3 of 5,0,17 of 57,29,18 of 58,0 of 2,0,1,0,0:05,10 of 42,6 of 14,1 of 1,14 of 51,3 of 6,0 of 0,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
10233,2013-11-09 00:00:00,5d7c18191b8aa432,UFC Fight Night: Belfort vs Henderson 2,Ryan LaFlare,Santiago Ponzinibbio,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,,30 - 27,,30 - 27,,30 - 27,5:00,3,3,900,Mario Yamasaki,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,75,170,44,109,211,5,10,50,0,2,432,45,126,20,30,10,14,34,109,9,12,32,49,0,Goiania, Goias, Brazil,,"6' 1""",170,74,Southpaw,1983-10-01 00:00:00,2.89,40,1.86,63,2.13,44,58,0.2,10997,30,0,12 of 30,40,15 of 34,2 of 3,66,0,1,3:03,9 of 25,1 of 1,2 of 4,4 of 14,3 of 4,5 of 12,0,21 of 66,31,39 of 87,2 of 6,33,0,0,1:26,11 of 50,6 of 11,4 of 5,19 of 64,1 of 1,1 of 1,1,42 of 74,56,55 of 90,1 of 1,100,0,1,2:43,25 of 51,13 of 18,4 of 5,11 of 31,5 of 7,26 of 36,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
10234,2013-04-06 00:00:00,6291ac0a3726732f,UFC on FUEL TV: Mousasi vs Latifi,Ryan LaFlare,Ben Alloway,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,Howard Hughes,27 - 30,Andreas Ramsby,27 - 30,Andy Roberts,27 - 30,5:00,3,3,900,Kristian Hacklou,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37,90,41,57,115,6,8,75,1,1,582,23,66,12,21,2,3,12,31,17,41,8,18,0,Stockholm,,Sweden,,"6' 1""",170,74,Southpaw,1983-10-01 00:00:00,2.89,40,1.86,63,2.13,44,58,0.2,10780,29,0,10 of 22,45,24 of 38,3 of 3,100,0,0,4:09,7 of 19,3 of 3,0 of 0,0 of 3,6 of 12,4 of 7,0,17 of 40,42,22 of 47,2 of 3,66,1,0,2:05,8 of 27,7 of 11,2 of 2,10 of 22,6 of 14,1 of 4,0,10 of 28,35,11 of 30,1 of 2,50,0,1,3:28,8 of 20,2 of 7,0 of 1,2 of 6,5 of 15,3 of 7,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
